Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
143955.0,-0.803900648449145,-0.305464659680154,0.0779479069013886,-1.62355858138892,-0.0670166704777151,0.259721680253459,1.90726479545825,-0.37453220123331205,-2.22142979399823,-0.22440527161909196,-1.04535884553856,-0.742197284958795,1.5930607381402,-0.174001808796263,0.45546658886052704,0.7199207449242951,0.133436506358327,-1.2609651964248998,1.7622082694038599,1.07071484847782,0.20776827589444,-0.0820952322141868,0.29943696044079604,0.0406751869686842,0.9176345054620608,-0.0546366121612516,-0.10712984068322501,0.0724702638544109,333.0,0
140240.0,1.90687624483365,-0.256611494275872,-1.2955558559564,0.0455318533332812,0.724816291886287,0.862501126745412,-0.167168680845728,0.27679293950828004,0.271279386189616,0.0947697077079774,1.3531492815795902,1.3630832750871202,0.150752825452555,0.507162995959358,0.166190648287504,-0.750210649066803,0.211509657600946,-1.7218328182851699,-0.5794381427923211,-0.292481368436899,-0.171727977363531,-0.274372308049692,0.372919603545916,-1.41119118355063,-0.506716182858599,0.298376188432432,-0.0205941203603567,-0.0847434101534213,1.98,0
50688.0,1.05027433816294,0.10497099948195097,0.35424653102510795,1.11536327801437,-0.119790651553756,-0.056723163197713,0.0287453879537189,0.0639585004755722,-0.308392512930902,0.161838456794961,1.5281882243382099,1.03380903711668,0.11447338182530699,0.530122419482251,0.476493844248285,0.0530710147877687,-0.45441018675404793,-0.0326259541096417,-0.5599641434740289,-0.0479170289457981,0.182070214307078,0.466358210509439,-0.13893722089785301,0.0416085866643183,0.558409432656348,-0.274612084146428,0.0224105166185377,0.017699089518205,55.0,0
92102.0,-1.66293711018596,3.2538924236271503,-7.0404847120185,2.2664564799088596,-4.17764891282786,-0.7469248281875992,-0.24833673324390199,1.09115651568673,-0.307137450847617,-5.56794705115052,2.71273940377591,-5.94840312668093,2.14472605490538,-4.21175592358692,-0.137195538810617,-2.6394091397983903,-2.5323554060660096,-0.667067027160165,0.6260592934352149,-0.842178336511866,0.45038128522070897,0.521161529635377,0.308325446158517,-0.31801184065235605,-1.25536156975299,-0.691963403718384,0.264878381232973,-0.130444804408444,600.73,1
158248.0,1.7321821120185399,-1.17063776312556,-0.0828014092469561,0.0926533543405065,-0.499447463340609,1.97484509457373,-1.45911834788651,0.8173586741753399,2.17736056048411,-0.35409683103356704,0.17913649167025897,0.7661168160803349,-1.4104221819696101,-0.25182861259033396,-0.328119627629425,-0.6030375990011321,0.320383611842967,-0.6103282897684251,-0.290651953933503,-0.29700169363718393,0.0446687188793373,0.468002061434738,0.228028745967075,-1.63676019506277,-0.579295654575933,0.0822649283002762,0.0815497505611519,-0.0559735733124035,47.95,0
26556.0,-19.1798264145873,11.817921989785301,-21.919173580784303,6.0862356342864,-14.708844789842699,-4.30888760741835,-15.3579518065836,12.8571650181242,-3.9998607697811495,-8.9286556608751,5.8492930661792,-8.26164983722413,0.15382914831459601,-8.82935922766409,0.00887883882572681,-7.070953008925401,-13.629720942708499,-4.958829815847901,1.27209136353211,1.572949614923,1.7468015419193401,-1.35314876613352,-0.762965072731218,0.11702785190374301,1.29799375563032,-0.22482505704852498,1.6210523896698898,0.48461440272640005,99.99,1
48545.0,0.659762364706049,-0.8779345502232221,-0.11109841240948301,1.07389772451731,-0.27817243165015,0.270347933353927,0.211674854812934,-0.10985967872525802,0.29932398331902,-0.18872975367836498,-1.58591459851116,0.0426211527713113,0.999264211434395,-0.00141803125599628,1.32414239896517,0.813830173834607,-1.1242979513498301,0.6885879034056429,-0.17027809960261903,0.6367667990200611,0.277180907309656,0.136332982934336,-0.5754172674225179,-0.9758571587666179,0.639371855016144,-0.218106913049392,-0.0171230896303198,0.0761432820522874,340.0,0
56963.0,-1.9602416098037299,0.343490947399945,1.7516144056426,1.67201853915237,-1.56310146597118,1.65575151432172,-1.28010225731767,1.5570006963664198,0.8803812511909069,-0.5006980983270579,-0.42968030928384704,0.593839657606878,-1.59977744664678,-0.0675463105933059,-1.53202474986682,-0.666904954619954,1.0014184550804,0.47450254672068,1.33788755492334,-0.199572840158159,0.12524624602042,0.556235027754382,-0.285974671734826,-0.268371624566788,-0.163860406912151,-0.0975298762736856,0.0440807633575635,-0.0476586686254303,83.23,0
55354.0,-1.4868939425817,-0.324600927433857,2.73241876834987,0.7241159083584541,-0.171996129583705,-0.0744375675186179,0.13993384519934499,0.253149124437756,0.46306344773755104,-1.07050539013,-1.3354699542553,0.355838213993437,0.039071422802892,-0.810707517029545,-1.2853288079826102,-0.135654194667357,-0.198251660723821,0.120212508951292,-0.6425798708979189,0.29529451222761893,0.282429625446805,0.704254589759841,-0.0896784941614756,0.40919574230939704,0.7834335638495029,-0.20290289823568802,0.0349647680327066,0.0946724721838874,124.6,0
41170.0,-6.49808616880785,4.75051466030858,-8.96655783136602,7.09885431317009,-6.958376222781401,-2.82212618665779,-10.3334056561063,4.0319073018952505,-6.64877821018697,-11.6344144245911,6.877570898464629,-13.697685618468899,0.463040401836978,-13.0441824003561,-0.309229265664683,-12.3175797238757,-24.019098547590197,-9.33519307905321,1.95189049542104,0.568338010653019,2.15814308370257,0.1115103626317,0.216413836254987,0.5846612554880161,0.760359507805524,0.0819723426822078,1.4150675106832098,0.0351241448009389,83.38,1
128803.0,-2.27247262312809,2.93522576984167,-4.87139411498144,2.41901198641213,-1.5130217707704399,-0.48062470929373297,-2.12613615926755,1.8835070010135702,-1.29726168422102,-5.48742458295368,2.96924007367485,-3.05540513135176,-0.31654368216490103,-7.862808526387661,-2.2028004046908,-1.9323164748130102,-2.28474841411287,0.32478726740368397,-0.18318090371730897,-0.0310853103629951,0.718504287704593,0.8938501577854592,-0.031631724472805,0.322912638305837,-0.0584064063189307,-0.411648851141658,0.5738030164901661,0.17606728515571804,175.9,1
117845.0,-0.0568895772529052,-0.659330559028494,-0.16184994052295498,-1.8493364946749398,0.0490278227182257,-0.993143467147078,0.0218764995284711,0.0133774377424044,-0.251976213798078,0.387287955399049,-0.0567624529557752,-0.359310924224521,-1.29783776280363,-0.283553610217269,-3.07746934976308,0.5056936275622079,0.19995485858712198,-0.810403190232053,0.294555839531164,0.0614192940099328,0.717620643173873,2.26015635213506,0.0134615674091162,0.148964040283853,-1.07700939011344,-0.11300625598715301,0.529148942406232,0.364302553902178,34.2,0
40742.0,-2.37753280180283,0.520539361927579,-8.09413945532841,8.00535147326105,2.6407502137627596,-3.3815864529174195,-1.93437244067366,0.562322111872781,-3.1040271860635604,-3.05121035544102,5.73576265915634,-4.74769250131792,-0.7842232844789659,-10.716339301877401,0.656516978131348,-1.1424672723101799,0.91859080878698,1.12633522330277,0.0929734778841175,-0.634747080915274,0.148284201590387,0.7210995412336999,2.66129069804724,-0.5086199335185949,-0.40165662927873796,0.587611216267645,0.500326371108344,0.551759687906722,1.0,1
75851.0,-4.79366743133161,3.41891065333381,-5.07444453285381,4.03598694267746,-3.5278745990606497,-1.9232415021995901,-5.06598083804842,1.9968847599404198,-3.09737916358313,-6.44720227383046,3.77557843937585,-7.49878345527601,0.23130692205426198,-8.65826843157538,1.3433076566885802,-6.17333085967808,-10.708018254453501,-3.50489419159365,1.88404425730219,0.342122343012083,1.16861781897539,0.289530903898366,-0.371888203724815,0.144761276597316,0.0847348250689305,-0.19743147093529,0.328671522253493,0.835394921353057,99.85,1
86165.0,-5.074636839797599,-1.159681938883,-0.5363841905360189,1.20167144095953,-0.461405500564814,-1.36526460413598,-0.7529146838509699,1.2367189213033603,0.0428356511754771,-0.692223113227603,-1.3263309509160501,0.9395572148526969,0.67421062768609,0.49893520420435994,-0.469188997787423,0.29738822697282397,0.52802648938336,-0.3697837020470379,0.771974599129438,-2.6363466184081803,-0.611891845470175,0.686378547987196,2.27744269638367,0.491750799356194,0.6197148194277929,0.514700659441144,0.506008137560913,-0.7558944254120981,99.0,0
129093.0,-1.20138763774072,0.822685262720111,2.70200039288312,2.8518700858046504,0.943649526018183,0.323495158820973,0.14858766476544,0.274595779760458,-1.4414732341861298,0.397054326018626,-1.4776620753786298,-0.336740660217347,0.571949722652088,-0.47622210351955896,-0.833144128230423,1.04764246168583,-0.9027044723670079,0.131115576583429,-1.77937700275247,0.0459960745662385,0.281553544323153,0.6854980597911939,-0.40436614696178397,-0.0780414322765477,0.645370254645371,0.22296492354590802,0.0310045460869885,0.0797785493307168,4.05,0
53658.0,-1.7393409643132498,1.3445207891234698,-0.534379047474665,3.19529149873811,-0.41619614247557596,-1.26196066822182,-2.34099093949748,0.713003645507275,-1.4162649993312202,-2.9966693020716,0.747478135782509,-4.59661151187479,-1.9277597019386399,-4.757074498507371,-1.2478148188713,-2.53549425081321,-5.35646454386042,-1.97474852459452,-0.6037262692209421,0.00274947845372853,0.38318010845642,-0.21395221812466,-0.33663982488757394,0.23707630076775,0.24600293155588898,-0.044227636498999,0.510729074882634,0.22095159365596,0.0,1
2326.0,1.3146497596384898,-0.0453734759924208,0.030377114804952005,-0.37379888855242605,-0.182512198265253,-0.369568602413577,-0.15618190151047398,-0.0258468676328206,0.0805368980592547,-0.013887620740266,0.705457748951774,0.514845044885538,-0.049204201068365996,0.424898770816949,0.518506769407553,0.7028462570330611,-0.8424589990325101,0.292255306179005,0.673467210847057,-0.0461603814308066,-0.115211516661812,-0.35494526067332594,-0.0662526737996757,-0.442682525873242,0.31357187186418894,0.995290095829825,-0.0899596638108482,-0.0154984294514874,2.23,0
160550.0,-0.0996952793887678,2.05183944350917,0.0946375288309088,4.93735933253046,1.2579613044438898,0.8396372597553059,0.0537210040471022,0.20869681504174697,-1.44472584467846,-0.37147279398291205,-0.699038976337709,-1.26339860351114,1.3058344387193,-5.13709934738841,1.20518912089336,2.00939952372249,3.0117126946152597,2.69460846918355,0.6903055569466839,0.344414256054573,-0.15583672417527802,-0.20873681504335395,-0.13212420345692302,-1.3791302693943999,-1.1463623172849,0.21905956668901,0.266573722062415,0.31952225408073603,29.58,0
40921.0,-2.5177323765524,-2.05836117502502,1.20608817736014,-1.09287005568269,-0.62237326063749,-1.40633069381199,-0.49719372297524295,0.507114456712398,-1.05747013543777,-0.258244441025227,-0.731717520000206,-0.8057679420054971,-0.0279357727566499,-0.0181909476775363,0.419177480889048,1.75517679621802,0.0633921254599975,-0.8792567705587441,-0.257253807590038,1.11341946434075,0.508932716361269,0.22694163845423101,0.489962377585914,0.35736302402595,-0.0638708516133508,-0.47712503764009706,0.17773148775963396,-0.141160475614229,248.95,0
14152.0,-4.71052878230567,8.63621438967976,-15.4962220036783,10.313349373284499,-4.35134098287048,-3.3226887354392303,-10.788372838738802,5.06038112024979,-5.68931118776998,-11.7121866242875,11.152490598583698,-16.5581971409376,0.30264452240636197,-17.4759212828566,-0.41239326733107107,-10.222203169604,-13.7991476446987,-5.008585178589571,1.16202614780693,1.43423977941906,1.9905453513529,0.22378500257273604,0.554408428563337,-1.20404159623154,-0.450684594730258,0.641836059375492,1.6059576247926501,0.721643614506061,1.0,1
108365.0,-0.457622983644304,1.17378664078259,-1.10082460330052,-0.934483149351442,0.945242580125773,-1.24977672679004,1.0451136984864,0.12537683566455302,0.73155974111925,-0.867187182366392,1.0587740416713198,-2.7596717077857797,-0.29760723490807695,2.99903163377455,-1.39637902626174,-0.259348841195972,0.285339609379768,0.654649179175418,0.00514353548597601,-0.27650321632141495,0.168549296998633,0.65886297188081,-0.182962762181145,-0.449958220200046,-0.363053726723145,0.0624145543436969,0.228982238914377,0.169725191814619,15.41,0
72327.0,-4.19873460983989,0.19412063680170602,-3.9175856782804197,3.92074784640417,-1.8754857465915802,-2.1189329273869397,-3.61444510993627,1.6878844654300702,-2.18987113590881,-4.684233325140291,4.37690666362302,-5.00744082816051,-1.30474507803596,-6.19247526385522,1.00240426741391,-3.3169343007455296,-6.18883415213498,-1.0404126485427199,1.23304434947994,1.0033504305956,0.801312235949018,-0.183000576489906,-0.440386862411508,0.29253941187752097,-0.14496742192777698,-0.25174398187714203,1.24941367428483,-0.131524643545312,238.9,1
38122.0,-0.26329489945656104,0.7212294312874709,1.37635925255722,0.285171965039316,0.625858234428802,-0.472411451288056,0.6206851397579,-0.1831418069897,-0.712887818220779,-0.11837204602580902,1.3256429851404798,0.525838606702974,0.392976328573177,-0.39127837822842704,0.525785223887615,0.29735840115268497,-0.247053779229174,0.5198009282624481,1.02228428391022,0.214031647992526,-0.16014031536633302,-0.36629645145023204,-0.00722826458307287,-0.0263829212262076,-0.729611753714411,0.0614225236580694,-0.0358095914159575,-0.0571709242062788,1.98,0
140448.0,0.26205880774651,1.09688134805449,-1.29873221207558,-0.168547998421458,0.55803343639244,-1.08980606364553,0.48331353743021005,0.200151085840902,0.0237131648112721,-1.0882551186675,-1.4213003388711203,-0.7555670132723521,-0.718881501992869,-0.390870320177253,0.791832322074115,0.44725648850073607,0.38715084408665595,1.04010031840191,0.0169565861950765,-0.295430331662016,0.267532233035142,0.749816376228503,-0.18622498789303302,-0.7470429147810059,-0.209864577549047,-0.105916701903491,-0.0722020457434965,-0.0561820555278133,1.5,0
46377.0,1.09052471505453,-0.4922593823983689,1.22286633936794,0.0594005803056445,-1.12588144642402,0.21282461515803602,-0.8733275109490591,0.331998785308754,0.865223538037896,-0.260419552655538,1.39687942730362,1.1142577700211398,-0.4141829616460971,-0.140393042268228,-0.1277825316226,0.0244204856671314,0.0470152929088586,-0.365250815279694,0.0846842921651185,-0.0857401643542288,-0.0213412466794195,0.0819803354106918,0.0952586766636517,0.30405585597204604,-0.0343816629145759,0.9892320350470071,-0.0259798060418673,0.00652748993878262,22.08,0
138794.0,1.67660371737122,-0.966291059054766,-0.7351252926218571,-0.10702124180139501,-0.124498806275548,1.18338650925352,-0.7806643081055191,0.5796835398450201,1.29470875065113,-0.161035974499286,0.9919577777106479,0.356180757513931,-1.87526781961175,0.656821019619115,1.02387110246637,-0.356647430161371,0.135579295492093,-0.936760781282351,-0.670377071787548,-0.232703639279846,-0.0925207825230517,-0.34375059062548197,0.38805443291132397,-1.49579622437831,-0.82206408842231,-0.22712941221160501,0.0245634629252053,-0.0506303937395475,95.8,0
92265.0,-0.814106706251131,0.618277020563626,2.2367610617681204,-0.35814464952188396,0.0201670021700238,-0.130097222592172,0.410285951674445,0.0447676241022257,0.7691246621114258,-1.10314271129726,1.9363168675160198,-1.65320714636453,2.02034369774218,1.42933060604018,-0.9466791036141691,0.293627417620338,0.17946250585448897,0.416954969360469,0.521133373907335,0.143462560299041,-0.310774670518411,-0.777960842828428,-0.0580997860898286,0.0220468821543607,0.0572775949372886,0.371599345229486,-0.0452147613791546,0.0528592821634895,48.4,0
12095.0,-4.72771265581559,3.04446910225824,-5.59835426695611,5.928190802419291,-2.19076972938784,-1.52932296564747,-4.48742195988547,0.916391814103266,-1.3070104231933,-4.13889121357616,5.14940878300581,-11.1240186070579,0.543067765541171,-7.84094220494304,0.743633944785042,-6.777069239741911,-9.93176515376766,-4.09302112201074,1.50492485905709,-0.207759445103882,0.650988236282379,0.25498328895468103,0.628843468802127,-0.23812845429317,-0.671332331960485,-0.0335900627800998,-1.3317773222305802,0.705697590023144,30.39,1
158745.0,-0.8805883535966079,-0.072858184152953,1.8282419055441799,-1.31830781659643,-0.334112169211815,0.26768807571942704,-0.196481829334029,0.227356773144056,-0.917391951330423,0.0498897329478494,0.432812867395892,-0.194168233429024,-0.6312083785705229,0.12015107701116999,0.415089238382174,-1.32156932128747,-0.44720666198151904,2.55802784063683,-0.268010715305977,-0.49826870713775395,-0.0946241148757089,0.158559364764339,-0.405264734371373,0.7161457570109241,0.49459418577678005,-0.41683883152950607,0.0344601144254149,0.0445800349318118,47.25,0
70536.0,-2.27175453696818,-0.45765456073807204,-2.5890546386554303,2.23077826688105,-4.27898250263823,0.38861007953880394,0.102485457456358,0.813127838070308,-1.0929208385062,-5.032028385668191,3.5103475603446297,-2.22739840581069,0.6568239279747329,-5.19918574342056,-0.12831102959849303,-3.9435209986990802,-3.8205223266286703,-0.5708210938916629,2.78338340771804,2.2857579027137103,1.0963420095294698,0.658398654570846,1.71167573455248,0.333540036403021,0.538591373646869,-0.19352851233283497,0.258194100840055,0.24726921395346302,824.83,1
124998.0,-0.14014062484127499,0.746657822748591,-0.30702695038772,-0.11482001901690402,-0.132618576255218,-1.05013029240443,0.7174552263446541,0.19595271874794398,-0.157106125700561,-0.6788861587367501,-1.33342809662808,-0.28249052486946197,-1.0051702334174202,0.696688680325778,-0.367540788357167,-0.255487401891521,0.0830410309707555,-0.5119697823185759,0.45846187383450604,-0.19745121482126898,-0.0727248737985485,-0.349802224150328,0.286686366472719,0.0274171321600953,-0.82766624999123,0.22221739557041,-0.0751605879476411,0.0332458006160531,57.55,0
160515.0,-0.41234476086946703,1.06515754496672,-1.14008211903543,1.03934756988987,0.8720826002212959,-1.35630861575939,1.09624862090257,0.0535372616065392,-0.8914253859757478,0.0416666569774472,-1.1897006322086399,-0.300115708096164,-0.5444851522622209,1.23618694735851,0.33186291380877003,-0.763359870605915,0.050461263533484006,-0.0622602841170716,0.43902622016055703,0.0513198774701889,0.350490734381493,0.9316828812951171,0.0511403853214075,-0.0902345017778252,-0.7509208337586641,-0.5083796507501179,0.39689885386949003,0.216979339198758,44.7,0
34176.0,-0.672186122776323,0.510599454665213,1.41427281776577,-0.513348916952252,0.17619349997024697,0.28401061502886604,0.369329405302515,0.406219006761769,0.247657306414424,-0.501525710009258,0.31481607572235804,-0.00227669103292894,-1.86803288498178,0.16910216260263902,-1.31190896505133,-0.14593478938192497,-0.15999231439887102,-0.136689790281448,-0.289985633714542,-0.10012248283841699,0.0191493105095398,0.25463046516550997,-0.174543407924548,-0.289591130171575,-0.17305117203130302,0.393527208348538,0.326353656061329,0.17333505681005199,15.0,0
158638.0,-5.976119322621731,-7.19697963053735,-5.38831591092631,5.104798647287,4.67653286692543,-5.566870060399831,-4.29118042196746,0.876530560032016,-1.07547808735089,-3.27256917385192,1.1682159434835,-2.13473197122041,1.12831321986543,-4.56600986017187,-0.126950406755583,-2.8269855117789198,-2.8657497014651696,-0.912934238200631,0.42114408274054704,3.13633813209484,1.45936905794799,-0.13626168712612,0.848177173598492,-0.269916379777294,-1.09505960437355,-0.7109052419519379,0.565846302250925,-1.03410718662341,296.0,1
45699.0,-0.6742755940656391,-2.69422202325792,-0.425375763997439,1.9070824249755702,-1.2510594952557499,-0.237626856468065,1.32666926168698,-0.349534218817831,-0.178237970624556,-0.517630367452553,0.293369708342025,0.862529084451212,0.8924391473396159,0.4303142036591071,1.30640566766605,-0.09665258828499401,-0.10308403693201,-0.623733329931787,-1.1626164607602,1.80509466323528,0.561360233789218,-0.452900265625363,-0.779502532872367,0.44658225201192603,0.0677464487343207,-0.558529371971949,-0.13345119898497199,0.194030793956054,955.97,0
68207.0,-13.1926709562391,12.785970638297998,-9.90665002092758,3.32033688288942,-4.801175932301049,5.760058556185559,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.0525023671385805,4.40680552357904,-4.61075647740608,-1.9094879697081102,-9.07271093398351,-0.226074450896345,-6.211557482124849,-6.24814535335983,-3.1492466947009503,0.0515761185277783,-3.4930499151944603,27.2028391573154,-8.88701714094871,5.303606903769981,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.9394073627588772,1.0,1
134928.0,1.2049342416081201,3.23806951076392,-6.01032440449142,5.720846676973901,1.5483997775179499,-2.3210635159891,-0.7818804127323701,0.0766192384971476,-2.9762490510007797,-4.0702568632458105,3.3941520859764904,-4.5477421854241,-0.0636341960877915,-10.5164652105548,0.0532673835219021,0.20407952921604897,0.462929331041335,0.8411690590447579,-2.2213838533862997,0.338160708541917,0.0983414697495961,-0.8458659199798241,-0.0312277689973994,0.42114641021597204,0.38836141176927397,0.0560347438871887,0.491827823256628,0.340846685675318,0.0,1
65977.0,1.2197241439338,-0.119267473226227,-0.7118622517789771,0.26311381367517,1.89967033023679,3.81582504590735,-0.7198333980932459,0.9715042334525781,0.376846834107603,-0.0727173710906079,-0.492021922941844,0.31996904447849894,-0.135594725859425,0.0329112547369915,0.074323571648648,0.20552938190342496,-0.623909507066473,-0.116941083404452,0.3688945932883111,-0.014660260939893002,-0.391039190333182,-1.14110691525328,0.0708519548567581,0.962983833263523,0.519536192127169,-0.6094408881032399,0.046769767768027,0.0272672696493241,15.0,0
133712.0,2.2289881054806098,-0.672128809234802,-1.34100340041844,-1.02863696049768,-0.312756566930396,-0.7701086141576821,-0.441176681263888,-0.298035053594484,-0.566696139678896,0.825697722620881,-0.5674443772278679,-0.27881287204364696,0.9750656085898051,-0.188203933443976,0.43356723989169205,0.968555474943021,0.0513754950304543,-1.41732356373815,0.41030356112066796,0.0390246757944504,0.351707854169278,1.0287556334074899,0.0831881105439647,0.664646259373297,0.10996222371077198,-0.0627385965684724,-0.027460190841953,-0.0540987237165168,11.9,0
